Id,Tweets,Lang,Location,Cleaned_text,textblob_polarity,vader_polarity
1225663683847581696,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,Zone SB19 OT5 ,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225663672988495873,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,Republic of the Philippines,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225663527664308224,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,N.A,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
1225663480511881216,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,Republic of the Philippines,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
1225662906278137856,so this androgynous asian american was chilling over the bar while i played and normally i don t like that but t,en,"North Wales, PA",so this androgynous asian american was chilling over the bar while i played and normally i don t like that but t https t co csvnwfthbs,Neg,Pos
1225662292613726210,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,Hong Kong,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225662121754578945,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,N.A,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
1225662018331406343,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,poultry ,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225661605221818368,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,N.A,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
1225661280674930689,i don t watch euphoria but i think i m in love with that hunter girl just because she s a pretty girl with an andro,en,she/her,i don t watch euphoria but i think i m in love with that hunter girl just because she s a pretty girl with an andro https t co mxqvj hay,Pos,Pos
1225660728540925959,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,N.A,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225660631958732802,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,N.A,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225660600304332801,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,sa puso ng SB19,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225660446683713541,maybe i should save my comments,en,tegucigalpa,maybe i should save my comments,Neu,Pos
1225660402559643649,charlize theron looks effortlessly chic in an androgynous black suit and trainers as she attends la art show https t,en,"Portales Sur, Benito Juárez",rt dailymailceleb charlize theron looks effortlessly chic in an androgynous black suit and trainers as she attends la art show https t,Neg,Pos
1225660361434492929,that s alright and all but don t forget that s not the only person you should give your attention to you have friends,en,tegucigalpa,that s alright and all but don t forget that s not the only person you should give your attention to you have friends,Neu,Pos
1225659986027544578,this fat ugly hairy androgynous liberal says,en,N.A,tysongeisler gaetasusan timsnowborn bettemidler realdonaldtrump this fat ugly hairy androgynous liberal says https t co inhbjljfh,Neg,Neg
1225659954230525954,same,en,tegucigalpa,grcios same,Neu,Neu
1225659692136796161,this fat ugly hairy androgynous liberal says we don t exist says our beliefs amp ideals are obsolete says we don,en,N.A,this fat ugly hairy androgynous liberal says we don t exist says our beliefs amp ideals are obsolete says we don https t co rnz qmrimm,Neg,Neg
1225659689137868802,the androgynous look ken says goodbye to toxic masculinity wonderxsb morhot alab by sb sb sb off,en,Shoe Capital,rt sbnathanized the androgynous look ken says goodbye to toxic masculinity wonderxsb morhot alab by sb mor sb sb off,Neu,Neu
1225659441879478274,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,SB19 (bcs SB19 is Home),rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225659381045288960,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,N.A,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
1225659282139439104,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,Poultry ni Ken,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
1225659132910243842,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,South x Klo,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
1225658820837249027,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,N.A,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225658741913047040,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,🌽-an ni jah,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
1225658195864981505,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,N.A,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
1225658126889668608,thank u i love me w bleached eyebrows but i feel like i look manly in a way and i like the androgynou,en,N.A,aathenaiz thank u i love me w bleached eyebrows but i feel like i look manly in a way and i like the androgynou https t co joyswj n,Pos,Pos
1225657890565804033,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,Hong Kong,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
1225657200300843008,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,N.A,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
